time	query
0.11228061329702671	/dummy.php/?n=5478122
0.13065128509582688	/dummy.php/?n=4812723
0.1427198061709184	/dummy.php/?n=2064856
0.15303192582523814	/dummy.php/?n=14458077
0.16597307034495737	/dummy.php/?n=4296219
0.17299042031978565	/dummy.php/?n=14172432
0.19307046297938857	/dummy.php/?n=957662
0.2043223230603672	/dummy.php/?n=6263900
0.2138958049663348	/dummy.php/?n=2739851
0.22298700812313502	/dummy.php/?n=914925
0.23010648900802477	/dummy.php/?n=2673169
0.23907956059224125	/dummy.php/?n=5896488
0.2534567420146895	/dummy.php/?n=3524450
0.2616062325500976	/dummy.php/?n=2746313
0.2728860336166271	/dummy.php/?n=1026739
0.27963630299754405	/dummy.php/?n=737052
0.2971770417019989	/dummy.php/?n=4273585
0.3075639653722554	/dummy.php/?n=785359
0.318535924785373	/dummy.php/?n=5713701
0.32333160502339675	/dummy.php/?n=829446
0.331131586470194	/dummy.php/?n=2460260
0.3333558679761608	/dummy.php/?n=2409297
0.33590631900976725	/dummy.php/?n=3280399
0.34300669234351944	/dummy.php/?n=2439579
0.3459135196630032	/dummy.php/?n=1202502
0.36106829580007627	/dummy.php/?n=687060
0.3664518477092906	/dummy.php/?n=4619076
0.3721500395598819	/dummy.php/?n=2275789
0.388463226381938	/dummy.php/?n=5566946
0.39415802814112444	/dummy.php/?n=2634125
0.4004252323218148	/dummy.php/?n=1148931
0.40727848453234644	/dummy.php/?n=3550718
0.4258296055774352	/dummy.php/?n=498890
0.4309183151648584	/dummy.php/?n=913788
0.4361508370283026	/dummy.php/?n=4931111
0.4502492601357963	/dummy.php/?n=76560
0.45438455468337197	/dummy.php/?n=650306
0.481399275519707	/dummy.php/?n=6662091
0.48927510983387323	/dummy.php/?n=1043341
0.4972899544679365	/dummy.php/?n=537024
0.5084466693136499	/dummy.php/?n=1129612
0.5177548138417386	/dummy.php/?n=2522334
0.5299087606465223	/dummy.php/?n=2101604
0.5425287221717374	/dummy.php/?n=1117883
0.5520362002760887	/dummy.php/?n=2884469
0.561941436024141	/dummy.php/?n=4158029
0.5732834533088367	/dummy.php/?n=6901710
0.5797755948982743	/dummy.php/?n=3486655
0.5848678866461603	/dummy.php/?n=2047471
0.5866738443242343	/dummy.php/?n=1764892
0.595872011038213	/dummy.php/?n=7265435
0.6019394357595601	/dummy.php/?n=1244727
0.6139113073418084	/dummy.php/?n=1605400
0.6236137021858591	/dummy.php/?n=3004830
0.6387030381856824	/dummy.php/?n=2677565
0.6476317148782049	/dummy.php/?n=2089727
0.6534796887986785	/dummy.php/?n=2943562
0.663623677542874	/dummy.php/?n=2319427
0.6690751569434383	/dummy.php/?n=1772896
0.6765603290824137	/dummy.php/?n=10418266
0.682228215938235	/dummy.php/?n=920965
0.6865628279416748	/dummy.php/?n=621301
0.6919304863270592	/dummy.php/?n=535732
0.701968877327785	/dummy.php/?n=5375481
0.7125583622592219	/dummy.php/?n=4659894
0.7161783306013528	/dummy.php/?n=2778958
0.7237963753055472	/dummy.php/?n=613667
0.7316785767920382	/dummy.php/?n=1987044
0.7419271126254745	/dummy.php/?n=5510191
0.7547150604616356	/dummy.php/?n=2707759
0.7569641434448651	/dummy.php/?n=9520912
0.7590890456867708	/dummy.php/?n=4492819
0.7808947350732235	/dummy.php/?n=2252580
0.7992416675321967	/dummy.php/?n=401317
0.8073395459646595	/dummy.php/?n=446055
0.8139447797737012	/dummy.php/?n=1568882
0.8175982906988373	/dummy.php/?n=3821974
0.8235821779415036	/dummy.php/?n=1961958
0.8328976751709172	/dummy.php/?n=95806
0.8473538415338355	/dummy.php/?n=851742
0.8550151303913176	/dummy.php/?n=724479
0.8699873415112824	/dummy.php/?n=1910983
0.8793468928474151	/dummy.php/?n=5467243
0.8852406701542528	/dummy.php/?n=6260052
0.8922258190634249	/dummy.php/?n=112905
0.9016439132531281	/dummy.php/?n=235257
0.91346524153664	/dummy.php/?n=4389437
0.9204108314383967	/dummy.php/?n=2203713
0.9211893600350362	/dummy.php/?n=6882447
0.9238090719943975	/dummy.php/?n=12559343
0.9398446165140919	/dummy.php/?n=1266064
0.9470542667504208	/dummy.php/?n=10511808
0.9604510969043949	/dummy.php/?n=1504786
0.9658816302565654	/dummy.php/?n=4241720
0.9707759677673917	/dummy.php/?n=1367391
0.9798564044080141	/dummy.php/?n=334940
0.9912819283179504	/dummy.php/?n=174796
1.0024488551718445	/dummy.php/?n=941630
1.0121240893183083	/dummy.php/?n=3606371
1.019135257960821	/dummy.php/?n=1159328
1.0364524072953045	/dummy.php/?n=602589
1.0477503250704072	/dummy.php/?n=1297777
1.0516768382632182	/dummy.php/?n=4030401
1.0564670516241215	/dummy.php/?n=1659162
1.0630641616387644	/dummy.php/?n=1805887
1.074189221951363	/dummy.php/?n=2966575
1.0786967639355338	/dummy.php/?n=2810888
1.0908444615236832	/dummy.php/?n=2583818
1.10152467296398	/dummy.php/?n=6364607
1.1088109580584997	/dummy.php/?n=6042757
1.1167361171758308	/dummy.php/?n=2455166
1.1280153928982743	/dummy.php/?n=1068054
1.134768236506959	/dummy.php/?n=1258998
1.142375000400843	/dummy.php/?n=5766135
1.149088375517656	/dummy.php/?n=2250162
1.1594381598535732	/dummy.php/?n=9819515
1.1694791762422234	/dummy.php/?n=16249247
1.180217427493474	/dummy.php/?n=710459
1.1829601332079553	/dummy.php/?n=3078348
1.2011353286956044	/dummy.php/?n=4427842
1.2036011080579068	/dummy.php/?n=12032239
1.218547795442018	/dummy.php/?n=2669333
1.2276499373239238	/dummy.php/?n=999491
1.234714656672053	/dummy.php/?n=947787
1.2393365551330116	/dummy.php/?n=7242713
1.245978573496612	/dummy.php/?n=172211
1.2632466579106358	/dummy.php/?n=8994689
1.2738660545229665	/dummy.php/?n=2884621
1.2781533667138116	/dummy.php/?n=695782
1.2911669965683148	/dummy.php/?n=852263
1.29856055755637	/dummy.php/?n=1586967
1.30997974964645	/dummy.php/?n=6886910
1.3161614839613798	/dummy.php/?n=1638874
1.319116010994986	/dummy.php/?n=6172484
1.3318685237866896	/dummy.php/?n=2015957
1.3353218486074152	/dummy.php/?n=4694175
1.347348490871068	/dummy.php/?n=2249501
1.3534982252271428	/dummy.php/?n=8940360
1.365395986480149	/dummy.php/?n=18602732
1.3758715714616427	/dummy.php/?n=9734710
1.3789578510075498	/dummy.php/?n=327955
1.390866988837919	/dummy.php/?n=3187055
1.4033638076205102	/dummy.php/?n=6868780
1.4134578895087264	/dummy.php/?n=64390
1.4157056753256902	/dummy.php/?n=4888269
1.4254850387991103	/dummy.php/?n=1210659
1.431843580282736	/dummy.php/?n=6051328
1.4371918266604007	/dummy.php/?n=687007
1.4483864300597236	/dummy.php/?n=4718344
1.4576536302768475	/dummy.php/?n=10437602
1.4634358035678108	/dummy.php/?n=2817425
1.46391190693267	/dummy.php/?n=4481424
1.4678588667519643	/dummy.php/?n=3334069
1.477211226091489	/dummy.php/?n=1362019
1.4857966136501213	/dummy.php/?n=1348209
1.4979134976556991	/dummy.php/?n=412909
1.5043169473827551	/dummy.php/?n=7411830
1.512978752209527	/dummy.php/?n=379160
1.5268584119649886	/dummy.php/?n=204009
1.5327548319531639	/dummy.php/?n=18024884
1.5517261143039944	/dummy.php/?n=2058232
1.5568894020612154	/dummy.php/?n=3975070
1.566026710425737	/dummy.php/?n=5529244
1.5728322203295453	/dummy.php/?n=848395
1.5806178890446894	/dummy.php/?n=584285
1.5857187499667513	/dummy.php/?n=978087
1.5920866321050442	/dummy.php/?n=9649171
1.5987711069127324	/dummy.php/?n=102251
1.6081827118517094	/dummy.php/?n=2181781
1.620532065736167	/dummy.php/?n=7684658
1.627552079758194	/dummy.php/?n=3264792
1.6507612412619619	/dummy.php/?n=25858
1.6550442470148112	/dummy.php/?n=245477
1.664985843366457	/dummy.php/?n=4287587
1.6757515846139002	/dummy.php/?n=1931298
1.6921659969714933	/dummy.php/?n=636389
1.7010305060287811	/dummy.php/?n=754374
1.7114474808418627	/dummy.php/?n=2907014
1.7131228714911335	/dummy.php/?n=2131549
1.716490295049579	/dummy.php/?n=5808273
1.7362488879353613	/dummy.php/?n=392348
1.753166557188692	/dummy.php/?n=7407801
1.766533016374858	/dummy.php/?n=1317075
1.7839933427233352	/dummy.php/?n=5855619
1.7906900721698633	/dummy.php/?n=2899175
1.7988959678780259	/dummy.php/?n=4417404
1.8108213030741933	/dummy.php/?n=1815559
1.8154983100706554	/dummy.php/?n=2084343
1.8218429747036244	/dummy.php/?n=4391876
1.8264247525052155	/dummy.php/?n=1434312
1.8367752718123431	/dummy.php/?n=1474988
1.8415586181767996	/dummy.php/?n=555311
1.8605121729919494	/dummy.php/?n=6570488
1.8782091380921673	/dummy.php/?n=2292300
1.8829490237793864	/dummy.php/?n=35941
1.8861540476595682	/dummy.php/?n=427356
1.8940260092773245	/dummy.php/?n=2705460
1.9009471155519464	/dummy.php/?n=2403148
1.9176579704457521	/dummy.php/?n=7119305
1.9211583808068557	/dummy.php/?n=2486830
1.931927738031919	/dummy.php/?n=1156031
1.9383326537420746	/dummy.php/?n=919789
1.940085537821596	/dummy.php/?n=513407
1.9461051237274833	/dummy.php/?n=4450218
1.9532527113080294	/dummy.php/?n=2308234
1.9621652814057202	/dummy.php/?n=4921099
1.9680842775087206	/dummy.php/?n=6546745
1.9737533142265435	/dummy.php/?n=2862697
1.9841041441559102	/dummy.php/?n=172577
1.9932891180430379	/dummy.php/?n=1678557
2.003446613997003	/dummy.php/?n=432751
2.0162286185281797	/dummy.php/?n=580983
2.02202025069991	/dummy.php/?n=2214495
2.0378850718820454	/dummy.php/?n=607561
2.0483743796667375	/dummy.php/?n=6339353
2.050807699245209	/dummy.php/?n=4196194
2.0564380218881246	/dummy.php/?n=11023180
2.0624573888555227	/dummy.php/?n=172837
2.076151249071921	/dummy.php/?n=49865
2.096175067983563	/dummy.php/?n=185283
2.108705665232456	/dummy.php/?n=5667848
2.1247052639341346	/dummy.php/?n=1876473
2.1271424601858477	/dummy.php/?n=198830
2.135250417576504	/dummy.php/?n=4025687
2.141896909530581	/dummy.php/?n=1833062
2.1442054046649335	/dummy.php/?n=1616407
2.1622365822870404	/dummy.php/?n=323162
2.165234045375795	/dummy.php/?n=10952304
2.17350809694893	/dummy.php/?n=5689589
2.18673846366356	/dummy.php/?n=46389
2.1960575069761985	/dummy.php/?n=912027
2.202296877546262	/dummy.php/?n=4004436
2.2128593342631446	/dummy.php/?n=3717070
2.222613887471692	/dummy.php/?n=3262665
2.22664646005565	/dummy.php/?n=855808
2.2495005494216227	/dummy.php/?n=811435
