time	query
0.11177174798310968	/dummy.php/?n=5478122
0.13609641510704837	/dummy.php/?n=4812723
0.1669587707041857	/dummy.php/?n=2064856
0.18463458657178927	/dummy.php/?n=14458077
0.20555881880728147	/dummy.php/?n=4296219
0.2215475780392102	/dummy.php/?n=14172432
0.23676242881376178	/dummy.php/?n=957662
0.26688202958881413	/dummy.php/?n=6263900
0.2803063899377074	/dummy.php/?n=2739851
0.2907009742601839	/dummy.php/?n=914925
0.31185326655552226	/dummy.php/?n=2673169
0.32823321055910104	/dummy.php/?n=5896488
0.36337002408458147	/dummy.php/?n=3524450
0.37752931810385826	/dummy.php/?n=2746313
0.3887627837261139	/dummy.php/?n=1026739
0.3972522215478257	/dummy.php/?n=3337108
0.4134427425953666	/dummy.php/?n=1545261
0.4336433460730082	/dummy.php/?n=1572953
0.4520560618635851	/dummy.php/?n=1655787
0.4843093637606059	/dummy.php/?n=6570419
0.4951054823695061	/dummy.php/?n=980670
0.5070002623158875	/dummy.php/?n=4821671
0.530436023291849	/dummy.php/?n=3280399
0.5563394799903207	/dummy.php/?n=2439579
0.5635196704914254	/dummy.php/?n=5567954
0.5744467834749158	/dummy.php/?n=3071789
0.5992468238179953	/dummy.php/?n=512804
0.613142527588427	/dummy.php/?n=2170699
0.6468276360570246	/dummy.php/?n=4809156
0.6715410718993181	/dummy.php/?n=630506
0.679564154037233	/dummy.php/?n=7537323
0.6971839932771426	/dummy.php/?n=238265
0.7178529149326093	/dummy.php/?n=11925679
0.7429273572959956	/dummy.php/?n=2147913
0.767992381915088	/dummy.php/?n=1516997
0.7864782959570213	/dummy.php/?n=1909489
0.7991587414814556	/dummy.php/?n=91423
0.8108502991992488	/dummy.php/?n=6870180
0.8208343991771873	/dummy.php/?n=4687321
0.833710902212693	/dummy.php/?n=4756506
0.8393002625004558	/dummy.php/?n=3677200
0.8500643296987773	/dummy.php/?n=859382
0.8780473263110178	/dummy.php/?n=1943174
0.8922881146099757	/dummy.php/?n=4426834
0.9064385489356813	/dummy.php/?n=9687455
0.9128052430706648	/dummy.php/?n=4297036
0.942924305771681	/dummy.php/?n=1494663
0.9531142495206404	/dummy.php/?n=1923779
0.9742116459206752	/dummy.php/?n=2047471
1.010139922576282	/dummy.php/?n=134422
1.0318151672092417	/dummy.php/?n=1732581
1.0673308442618703	/dummy.php/?n=2834176
1.0987969335413308	/dummy.php/?n=4125132
1.1186514747866092	/dummy.php/?n=5408500
1.1352781516832504	/dummy.php/?n=10744660
1.150753436952208	/dummy.php/?n=446902
1.1773033967915163	/dummy.php/?n=53997
1.2037377959144862	/dummy.php/?n=2669768
1.2295987112596143	/dummy.php/?n=10418266
1.232614852260238	/dummy.php/?n=4582813
1.2552209595791153	/dummy.php/?n=3263145
1.2884379641892225	/dummy.php/?n=9968318
1.2970984903849119	/dummy.php/?n=152449
1.3297135985819548	/dummy.php/?n=2286914
1.357313696260167	/dummy.php/?n=466241
1.3671683713655642	/dummy.php/?n=613667
1.390946611030106	/dummy.php/?n=1987044
1.408911631873031	/dummy.php/?n=5510191
1.4240077018381452	/dummy.php/?n=2707759
1.4606112653183796	/dummy.php/?n=560566
1.492861172253462	/dummy.php/?n=14876821
1.525717669123116	/dummy.php/?n=2252580
1.5333135285655624	/dummy.php/?n=2583079
1.5552437457487849	/dummy.php/?n=13546259
1.5623276085514326	/dummy.php/?n=4764637
1.574599953448466	/dummy.php/?n=1420172
1.5861743951670213	/dummy.php/?n=7523247
1.6098884619794214	/dummy.php/?n=4845669
1.6150600800899535	/dummy.php/?n=3940087
1.6246342038446657	/dummy.php/?n=500528
1.648497404457598	/dummy.php/?n=2962925
1.67468013331109	/dummy.php/?n=2650411
1.727019945183763	/dummy.php/?n=6914412
1.7426558434856265	/dummy.php/?n=6179832
1.75412579396736	/dummy.php/?n=6525535
1.760248801701097	/dummy.php/?n=9559555
1.7794190538111039	/dummy.php/?n=8053866
1.8011789132928957	/dummy.php/?n=220249
1.8018614215823254	/dummy.php/?n=3668510
1.8255604522942928	/dummy.php/?n=430750
1.8278513483069676	/dummy.php/?n=1266064
1.848638730083222	/dummy.php/?n=1010157
1.877362514507447	/dummy.php/?n=3138503
1.893905130187801	/dummy.php/?n=159857
1.9273005586376986	/dummy.php/?n=307073
1.939190682620433	/dummy.php/?n=174796
1.9546163944938644	/dummy.php/?n=941630
1.9757514670922394	/dummy.php/?n=3606371
1.9996140595380887	/dummy.php/?n=1159328
2.01184220017459	/dummy.php/?n=602589
2.035611859017514	/dummy.php/?n=1297777
2.0492688603598936	/dummy.php/?n=2549763
2.076037452891773	/dummy.php/?n=595419
2.1013085834948746	/dummy.php/?n=6186896
2.133919614821186	/dummy.php/?n=1028323
2.1443539380927885	/dummy.php/?n=1355564
2.1757659141557126	/dummy.php/?n=1932318
2.193912420521999	/dummy.php/?n=2963111
2.2019344683093505	/dummy.php/?n=2455166
2.224081831927332	/dummy.php/?n=1068054
2.2580469927901627	/dummy.php/?n=1258998
2.263098033470567	/dummy.php/?n=1014628
2.2733642065611597	/dummy.php/?n=2250162
2.296668567752776	/dummy.php/?n=1104219
2.30981842166304	/dummy.php/?n=7172396
2.319633272303468	/dummy.php/?n=13110929
2.3362131049787775	/dummy.php/?n=7077448
2.35038026945107	/dummy.php/?n=4427842
2.3675469628326793	/dummy.php/?n=3188829
2.374970437679003	/dummy.php/?n=1878241
2.3943605275776534	/dummy.php/?n=11692499
2.4179082324067585	/dummy.php/?n=4079557
2.4440624617307347	/dummy.php/?n=10487153
2.4535402369950323	/dummy.php/?n=2469642
2.465267531004024	/dummy.php/?n=2884621
2.48234229710031	/dummy.php/?n=4414344
2.506307344113001	/dummy.php/?n=2831745
2.5226612565389526	/dummy.php/?n=952450
2.5506070444181503	/dummy.php/?n=19085802
2.561644256853832	/dummy.php/?n=236421
2.5948584604472615	/dummy.php/?n=9887863
2.6363747359204797	/dummy.php/?n=9246873
2.6528291452704287	/dummy.php/?n=6454491
2.659538148653352	/dummy.php/?n=2249501
2.6839799721860436	/dummy.php/?n=5326352
2.705176692421888	/dummy.php/?n=3909049
2.7099499832694955	/dummy.php/?n=846901
2.727189378085479	/dummy.php/?n=7282450
2.742363684451608	/dummy.php/?n=3302827
2.7639075116139473	/dummy.php/?n=2693860
2.802043294901675	/dummy.php/?n=4888269
2.8126635807465217	/dummy.php/?n=2847647
2.8144936393023965	/dummy.php/?n=1980364
2.830740731902263	/dummy.php/?n=466223
2.8428114118699144	/dummy.php/?n=304627
2.867717150978187	/dummy.php/?n=198192
2.916616405051037	/dummy.php/?n=729064
2.9457148795660975	/dummy.php/?n=3179607
2.961442893928919	/dummy.php/?n=6329740
3.011643501401782	/dummy.php/?n=1348209
3.0273793933727253	/dummy.php/?n=412909
3.033161722383779	/dummy.php/?n=7411830
3.0835599473288675	/dummy.php/?n=618440
3.1023034055400434	/dummy.php/?n=3102419
3.116371946449989	/dummy.php/?n=2082409
3.1263090557104527	/dummy.php/?n=8335222
